                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    272,                0.49998,                 2.5348,                0.40784,                0.34396,                0.87034,                0.98104,                      1,                  0.995,                0.92535,                0.98104,                      1,                  0.995,                 0.7562,                0.58066,                0.96701,                0.20954,                0.25806,                0.77965,             0.00092684,             0.00092684,             0.00092684
                    273,                0.51845,                  2.491,                0.42765,                0.36759,                0.85944,                0.98104,                      1,                  0.995,                0.92535,                0.98104,                      1,                  0.995,                 0.7562,                0.58066,                0.96701,                0.20954,                0.25806,                0.77965,             0.00092288,             0.00092288,             0.00092288
                    274,                0.45201,                  2.605,                0.45842,                0.36389,                0.85813,                 0.9815,                      1,                  0.995,                0.82585,                 0.9815,                      1,                  0.995,                 0.6567,                0.64882,                 1.2626,                0.20206,                0.29139,                0.79009,             0.00091892,             0.00091892,             0.00091892
                    275,                0.49307,                 2.4765,                0.44746,                0.38974,                 0.8937,                0.98165,                      1,                  0.995,                0.82585,                0.98165,                      1,                  0.995,                0.68655,                0.60853,                 1.2818,                0.20048,                0.26928,                0.78738,             0.00091496,             0.00091496,             0.00091496
                    276,                0.47852,                 2.5544,                0.44305,                0.34431,                0.85565,                0.98207,                      1,                  0.995,                0.85279,                0.98207,                      1,                  0.995,                0.68218,                0.53214,                 1.0099,                0.20626,                0.27431,                0.79308,               0.000911,               0.000911,               0.000911
                    277,                 0.4918,                 2.3463,                0.44511,                0.35478,                0.86793,                0.98207,                      1,                  0.995,                0.85279,                0.98207,                      1,                  0.995,                0.68218,                0.53214,                 1.0099,                0.20626,                0.27431,                0.79308,             0.00090704,             0.00090704,             0.00090704
                    278,                0.54357,                 2.2581,                0.43537,                0.39044,                0.88299,                0.98187,                      1,                  0.995,                0.92389,                0.98187,                      1,                  0.995,                0.68218,                0.55142,                0.91208,                 0.2165,                 0.3132,                0.80715,             0.00090308,             0.00090308,             0.00090308
                    279,                0.55601,                 2.9602,                0.43518,                   0.41,                0.92603,                0.98191,                      1,                  0.995,                0.85279,                0.98191,                      1,                  0.995,                0.78168,                 0.5757,                0.84363,                 0.2243,                0.32289,                0.81317,             0.00089912,             0.00089912,             0.00089912
                    280,                0.49005,                 2.4785,                0.44298,                0.37028,                0.87865,                0.98174,                      1,                  0.995,                 0.8557,                0.98174,                      1,                  0.995,                 0.7562,                0.60172,                0.95269,                 0.2254,                0.29801,                0.80438,             0.00089516,             0.00089516,             0.00089516
                    281,                0.54443,                 2.3526,                0.42625,                0.35678,                0.90386,                0.98174,                      1,                  0.995,                 0.8557,                0.98174,                      1,                  0.995,                 0.7562,                0.60172,                0.95269,                 0.2254,                0.29801,                0.80438,              0.0008912,              0.0008912,              0.0008912
                    282,                0.49127,                 2.4234,                0.41695,                 0.3393,                0.84508,                 0.9819,                      1,                  0.995,                  0.854,                 0.9819,                      1,                  0.995,                  0.684,                0.63265,                 1.1067,                0.21345,                0.28609,                0.80354,             0.00088724,             0.00088724,             0.00088724
                    283,                0.51671,                 2.0896,                0.39438,                0.34881,                0.85253,                0.98154,                      1,                  0.995,                 0.8557,                0.98154,                      1,                  0.995,                 0.6169,                0.60967,                 1.1789,                0.21011,                0.31132,                0.79824,             0.00088328,             0.00088328,             0.00088328
                    284,                0.60519,                 2.6177,                0.41461,                0.39305,                0.92593,                0.98152,                      1,                  0.995,                 0.8625,                0.98152,                      1,                  0.995,                 0.6635,                0.54174,                 1.0451,                0.22081,                0.30931,                0.78503,             0.00087932,             0.00087932,             0.00087932
                    285,                0.47831,                 2.0885,                0.37747,                0.34104,                0.85954,                0.98152,                      1,                  0.995,                 0.8625,                0.98152,                      1,                  0.995,                 0.6635,                0.54174,                 1.0451,                0.22081,                0.30931,                0.78503,             0.00087536,             0.00087536,             0.00087536
                    286,                0.54729,                  2.704,                0.45092,                0.37897,                0.86356,                0.98139,                      1,                  0.995,                0.92875,                0.98139,                      1,                  0.995,                  0.763,                0.48467,                0.88836,                0.22208,                0.26785,                0.76474,              0.0008714,              0.0008714,              0.0008714
                    287,                0.50825,                 2.0071,                0.40468,                0.36243,                0.86472,                0.98149,                      1,                  0.995,                 0.8557,                0.98149,                      1,                  0.995,                 0.7562,                0.49849,                 0.8561,                0.21568,                0.27086,                0.76808,             0.00086744,             0.00086744,             0.00086744
                    288,                0.45171,                 2.4295,                0.43479,                0.35505,                 0.8658,                0.98152,                      1,                  0.995,                  0.854,                0.98152,                      1,                  0.995,                 0.7255,                0.50357,                0.95332,                0.20894,                0.25285,                0.76743,             0.00086348,             0.00086348,             0.00086348
                    289,                0.50322,                 2.1025,                0.42498,                0.32913,                0.86567,                0.98152,                      1,                  0.995,                  0.854,                0.98152,                      1,                  0.995,                 0.7255,                0.50357,                0.95332,                0.20894,                0.25285,                0.76743,             0.00085952,             0.00085952,             0.00085952
                    290,                0.50486,                 2.2482,                0.40579,                 0.3472,                0.87892,                0.98147,                      1,                  0.995,                0.85279,                0.98147,                      1,                  0.995,                0.72489,                0.50702,                 1.0235,                0.21838,                0.25884,                0.77213,             0.00085556,             0.00085556,             0.00085556
                    291,                0.48684,                 2.5012,                0.43903,                0.34214,                0.87189,                 0.9821,                      1,                  0.995,                0.92389,                 0.9821,                      1,                  0.995,                0.72489,                0.50799,                 1.1683,                0.22813,                0.28175,                0.78212,              0.0008516,              0.0008516,              0.0008516
                    292,                0.42783,                 2.3041,                0.42204,                0.33223,                0.86279,                0.98193,                      1,                  0.995,                 0.8955,                0.98193,                      1,                  0.995,                0.65288,                0.53507,                 1.0973,                0.22117,                0.30254,                0.81348,             0.00084764,             0.00084764,             0.00084764
                    293,                0.50821,                 2.2315,                0.41047,                0.35632,                0.88642,                0.98193,                      1,                  0.995,                 0.8955,                0.98193,                      1,                  0.995,                0.65288,                0.53507,                 1.0973,                0.22117,                0.30254,                0.81348,             0.00084368,             0.00084368,             0.00084368
                    294,                0.49672,                 2.5896,                0.42643,                0.35696,                 0.8614,                0.98207,                      1,                  0.995,                 0.8955,                0.98207,                      1,                  0.995,                0.75329,                0.55935,                 1.0617,                 0.2101,                0.31182,                0.83877,             0.00083972,             0.00083972,             0.00083972
                    295,                0.51042,                 1.8606,                0.40748,                0.34113,                 0.8556,                0.98179,                      1,                  0.995,                 0.8955,                0.98179,                      1,                  0.995,                 0.7545,                 0.5332,                  1.053,                0.20304,                0.27156,                0.82082,             0.00083576,             0.00083576,             0.00083576
                    296,                0.47303,                 2.2579,                0.37917,                0.37004,                0.86682,                 0.9812,                      1,                  0.995,                 0.8955,                 0.9812,                      1,                  0.995,                 0.7562,                0.50983,                0.97617,                0.20079,                0.27456,                0.80773,              0.0008318,              0.0008318,              0.0008318
                    297,                0.48371,                 1.6725,                0.38654,                 0.3523,                0.83563,                 0.9812,                      1,                  0.995,                 0.8955,                 0.9812,                      1,                  0.995,                 0.7562,                0.50983,                0.97617,                0.20079,                0.27456,                0.80773,             0.00082784,             0.00082784,             0.00082784
                    298,                0.49143,                   2.37,                0.40911,                0.37692,                0.85885,                0.97649,                      1,                  0.995,                 0.8955,                0.97649,                      1,                  0.995,                0.75064,                0.47312,                0.89119,                0.19894,                 0.2973,                0.78588,             0.00082388,             0.00082388,             0.00082388
                    299,                0.46643,                   2.28,                0.38666,                0.32755,                0.87361,                 0.9708,                      1,                  0.995,                0.92257,                 0.9708,                      1,                  0.995,                0.75064,                0.46172,                0.90694,                 0.2063,                0.30845,                0.77586,             0.00081992,             0.00081992,             0.00081992
                    300,                0.46817,                 1.8729,                0.41591,                0.33582,                0.88132,                0.97161,                      1,                  0.995,                0.92207,                0.97161,                      1,                  0.995,                0.74964,                0.47954,                 1.0642,                0.21303,                0.31896,                0.77751,             0.00081596,             0.00081596,             0.00081596
                    301,                0.44431,                 2.3321,                0.43479,                0.32881,                0.85086,                0.97161,                      1,                  0.995,                0.92207,                0.97161,                      1,                  0.995,                0.74964,                0.47954,                 1.0642,                0.21303,                0.31896,                0.77751,               0.000812,               0.000812,               0.000812
                    302,                0.47692,                  1.765,                0.39684,                0.32803,                0.83998,                0.97996,                      1,                  0.995,                0.82288,                0.97996,                      1,                  0.995,                 0.6965,                 0.5226,                 1.0771,                0.20029,                 0.2551,                0.80635,             0.00080804,             0.00080804,             0.00080804
                    303,                0.50406,                 2.3751,                0.41601,                0.32883,                0.86435,                0.98109,                      1,                  0.995,                0.82394,                0.98109,                      1,                  0.995,                0.65288,                0.58262,                 1.2983,                 0.1827,                0.27863,                0.85095,             0.00080408,             0.00080408,             0.00080408
                    304,                0.43327,                 2.1248,                0.38208,                0.33732,                0.87715,                0.98139,                      1,                  0.995,                 0.8506,                0.98139,                      1,                  0.995,                 0.7608,                0.59165,                 1.3097,                0.17762,                0.27401,                0.85449,             0.00080012,             0.00080012,             0.00080012
                    305,                0.45781,                 2.1771,                0.37928,                0.32237,                0.86129,                0.98139,                      1,                  0.995,                 0.8506,                0.98139,                      1,                  0.995,                 0.7608,                0.59165,                 1.3097,                0.17762,                0.27401,                0.85449,             0.00079616,             0.00079616,             0.00079616
                    306,                0.46037,                 2.1026,                0.40696,                0.32488,                0.83762,                0.98135,                      1,                  0.995,                  0.854,                0.98135,                      1,                  0.995,                  0.713,                0.55308,                 1.1981,                0.18229,                0.24851,                0.83839,              0.0007922,              0.0007922,              0.0007922
                    307,                0.51922,                 2.2652,                0.38006,                0.33353,                0.85129,                0.98094,                      1,                  0.995,                0.85188,                0.98094,                      1,                  0.995,                 0.6965,                0.53387,                 1.1284,                0.19374,                0.22499,                0.82553,             0.00078824,             0.00078824,             0.00078824
                    308,                0.51212,                 2.3662,                0.43536,                0.34494,                 0.8867,                0.98083,                      1,                  0.995,                 0.8955,                0.98083,                      1,                  0.995,                 0.6965,                0.51228,                 1.0332,                0.19769,                0.23242,                0.80053,             0.00078428,             0.00078428,             0.00078428
                    309,                0.54357,                 2.3889,                0.40237,                0.38609,                0.92272,                0.98083,                      1,                  0.995,                 0.8955,                0.98083,                      1,                  0.995,                 0.6965,                0.51228,                 1.0332,                0.19769,                0.23242,                0.80053,             0.00078032,             0.00078032,             0.00078032
                    310,                0.50396,                 2.0019,                0.40449,                0.36606,                0.85517,                0.98082,                      1,                  0.995,                 0.8955,                0.98082,                      1,                  0.995,                 0.7511,                0.48978,                0.89691,                0.19254,                0.22877,                0.77794,             0.00077636,             0.00077636,             0.00077636
                    311,                 0.5163,                 2.3234,                0.39435,                0.34494,                0.86962,                 0.9809,                      1,                  0.995,                 0.9501,                 0.9809,                      1,                  0.995,                 0.8057,                0.47261,                0.86088,                0.18695,                0.23447,                0.77141,              0.0007724,              0.0007724,              0.0007724
                    312,                0.46989,                 2.2528,                0.41923,                0.30723,                0.85655,                0.98131,                      1,                  0.995,                  0.854,                0.98131,                      1,                  0.995,                 0.8125,                0.56295,                0.83942,                0.19271,                0.26236,                0.79164,             0.00076844,             0.00076844,             0.00076844
                    313,                0.48207,                 2.3482,                0.41569,                0.32354,                0.87405,                0.98131,                      1,                  0.995,                  0.854,                0.98131,                      1,                  0.995,                 0.8125,                0.56295,                0.83942,                0.19271,                0.26236,                0.79164,             0.00076448,             0.00076448,             0.00076448
                    314,                0.48203,                 2.1328,                0.39615,                 0.3459,                0.85421,                0.98165,                      1,                  0.995,                  0.912,                0.98165,                      1,                  0.995,                 0.8705,                0.62428,                0.79064,                0.19378,                0.29919,                0.82094,             0.00076052,             0.00076052,             0.00076052
                    315,                0.54806,                 1.9415,                0.37721,                0.35308,                0.89621,                0.98148,                      1,                  0.995,                  0.912,                0.98148,                      1,                  0.995,                 0.8705,                0.60358,                0.77067,                0.18523,                0.29134,                0.82893,             0.00075656,             0.00075656,             0.00075656
                    316,                0.48712,                 1.6462,                0.38495,                0.33741,                0.85733,                0.98137,                      1,                  0.995,                  0.912,                0.98137,                      1,                  0.995,                 0.8705,                0.51663,                 0.8765,                0.17745,                 0.2613,                0.80049,              0.0007526,              0.0007526,              0.0007526
                    317,                0.47134,                 2.7211,                0.44502,                0.34461,                0.90074,                0.98137,                      1,                  0.995,                  0.912,                0.98137,                      1,                  0.995,                 0.8705,                0.51663,                 0.8765,                0.17745,                 0.2613,                0.80049,             0.00074864,             0.00074864,             0.00074864
                    318,                0.44703,                 2.2712,                0.39132,                0.32313,                0.83793,                0.98123,                      1,                  0.995,                 0.9535,                0.98123,                      1,                  0.995,                 0.8125,                  0.466,                0.82053,                0.17984,                0.23708,                0.77682,             0.00074468,             0.00074468,             0.00074468
                    319,                0.46745,                  2.102,                0.44758,                0.33811,                0.86565,                0.98106,                      1,                  0.995,                 0.9501,                0.98106,                      1,                  0.995,                 0.8057,                0.44316,                 0.8669,                 0.1812,                0.23344,                0.75835,             0.00074072,             0.00074072,             0.00074072
                    320,                 0.4299,                 1.8295,                0.37268,                0.31525,                0.85721,                0.98105,                      1,                  0.995,                 0.9501,                0.98105,                      1,                  0.995,                 0.6965,                0.43997,                 1.1367,                0.18688,                0.25621,                0.74813,             0.00073676,             0.00073676,             0.00073676
                    321,                0.47032,                  2.331,                0.41158,                0.32472,                0.86929,                0.98105,                      1,                  0.995,                 0.9501,                0.98105,                      1,                  0.995,                 0.6965,                0.43997,                 1.1367,                0.18688,                0.25621,                0.74813,              0.0007328,              0.0007328,              0.0007328
                    322,                0.48021,                 2.4007,                0.43423,                0.33342,                0.88734,                0.98083,                      1,                  0.995,                0.94864,                0.98083,                      1,                  0.995,                  0.597,                 0.4456,                  1.248,                0.18253,                0.26385,                0.74946,             0.00072884,             0.00072884,             0.00072884
                    323,                0.43473,                 1.9697,                0.42901,                0.32389,                0.83723,                0.98099,                      1,                  0.995,                0.94864,                0.98099,                      1,                  0.995,                 0.6965,                0.46378,                 1.1348,                0.18027,                0.28419,                0.75789,             0.00072488,             0.00072488,             0.00072488
                    324,                0.46697,                 1.6529,                0.39525,                 0.3197,                0.85505,                0.98131,                      1,                  0.995,                0.95137,                0.98131,                      1,                  0.995,                0.80825,                0.49029,                 0.9548,                0.17526,                0.31813,                0.78159,             0.00072092,             0.00072092,             0.00072092
                    325,                0.44139,                 2.3289,                 0.4041,                 0.3214,                0.87703,                0.98131,                      1,                  0.995,                0.95137,                0.98131,                      1,                  0.995,                0.80825,                0.49029,                 0.9548,                0.17526,                0.31813,                0.78159,             0.00071696,             0.00071696,             0.00071696
                    326,                0.43374,                 2.1437,                0.43421,                0.32666,                0.85935,                0.98167,                      1,                  0.995,                0.95137,                0.98167,                      1,                  0.995,                0.80825,                0.52002,                0.91639,                0.17757,                0.32559,                0.80604,               0.000713,               0.000713,               0.000713
                    327,                0.48566,                  2.219,                0.46929,                0.36203,                0.86919,                0.98166,                      1,                  0.995,                0.90229,                0.98166,                      1,                  0.995,                0.84914,                0.53742,                0.92513,                0.18559,                0.27708,                0.79956,             0.00070904,             0.00070904,             0.00070904
                    328,                0.46449,                 2.1133,                0.41658,                0.31629,                0.85836,                0.98177,                      1,                  0.995,                 0.8955,                0.98177,                      1,                  0.995,                0.80825,                0.56322,                0.91467,                0.18153,                 0.2719,                0.80001,             0.00070508,             0.00070508,             0.00070508
                    329,                0.53814,                 2.3098,                0.39636,                 0.3576,                0.89313,                0.98177,                      1,                  0.995,                 0.8955,                0.98177,                      1,                  0.995,                0.80825,                0.56322,                0.91467,                0.18153,                 0.2719,                0.80001,             0.00070112,             0.00070112,             0.00070112
                    330,                 0.4477,                 2.3496,                0.36501,                0.33996,                0.87348,                0.98184,                      1,                  0.995,                 0.8506,                0.98184,                      1,                  0.995,                 0.8057,                0.59602,                0.89747,                0.18002,                0.26182,                0.81698,             0.00069716,             0.00069716,             0.00069716
                    331,                0.44833,                 2.1688,                0.39693,                0.32921,                0.83376,                0.98136,                      1,                  0.995,                0.85188,                0.98136,                      1,                  0.995,                0.75238,                0.62189,                 1.0064,                 0.1831,                0.25195,                0.85412,              0.0006932,              0.0006932,              0.0006932
                    332,                0.45527,                 2.2079,                0.37744,                0.33451,                0.83846,                0.98133,                      1,                  0.995,                 0.8506,                0.98133,                      1,                  0.995,                 0.7062,                0.70272,                 1.1256,                0.18911,                0.29369,                0.88732,             0.00068924,             0.00068924,             0.00068924
                    333,                0.47145,                 2.6609,                0.41949,                0.33613,                0.84364,                0.98133,                      1,                  0.995,                 0.8506,                0.98133,                      1,                  0.995,                 0.7062,                0.70272,                 1.1256,                0.18911,                0.29369,                0.88732,             0.00068528,             0.00068528,             0.00068528
                    334,                0.48197,                 2.0912,                 0.4383,                0.35071,                0.87225,                0.98168,                      1,                  0.995,                0.85117,                0.98168,                      1,                  0.995,                0.75167,                0.57006,                0.91904,                0.19403,                0.23628,                0.83024,             0.00068132,             0.00068132,             0.00068132
                    335,                0.44163,                 1.8049,                0.38997,                 0.3419,                0.86244,                0.98198,                      1,                  0.995,                0.92875,                0.98198,                      1,                  0.995,                  0.763,                0.46564,                 1.0493,                0.19892,                0.20509,                0.77681,             0.00067736,             0.00067736,             0.00067736
                    336,                0.44727,                 1.9739,                0.41915,                0.33879,                0.85473,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.7715,                0.44799,                 1.1654,                0.20745,                0.19637,                0.76805,              0.0006734,              0.0006734,              0.0006734
                    337,                0.44295,                 2.1644,                0.38129,                 0.3229,                0.85247,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.7715,                0.44799,                 1.1654,                0.20745,                0.19637,                0.76805,             0.00066944,             0.00066944,             0.00066944
                    338,                0.48447,                 2.3871,                 0.4133,                0.35769,                0.87493,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.7715,                0.45946,                 1.1284,                0.21269,                0.20284,                0.77667,             0.00066548,             0.00066548,             0.00066548
                    339,                 0.4329,                 2.5372,                0.40851,                0.33668,                0.85607,                      1,                      1,                  0.995,                  0.933,                      1,                      1,                  0.995,                 0.7715,                0.48558,                0.93173,                0.20914,                0.20956,                0.80043,             0.00066152,             0.00066152,             0.00066152
                    340,                0.45838,                 2.3249,                0.40954,                0.33904,                0.86109,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.7715,                0.47711,                0.77814,                0.19815,                0.20104,                0.79632,             0.00065756,             0.00065756,             0.00065756
                    341,                0.41937,                 1.9739,                 0.3909,                0.30492,                0.85074,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.7715,                0.47711,                0.77814,                0.19815,                0.20104,                0.79632,              0.0006536,              0.0006536,              0.0006536
                    342,                0.46107,                 2.1402,                0.44222,                0.35196,                0.88733,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.8335,                0.46455,                0.80006,                0.18951,                0.20508,                0.77658,             0.00064964,             0.00064964,             0.00064964
                    343,                0.41752,                 1.9449,                0.41717,                 0.2999,                0.87786,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                  0.734,                0.47535,                0.88596,                0.18809,                0.22284,                0.76328,             0.00064568,             0.00064568,             0.00064568
                    344,                0.42762,                  2.082,                 0.4062,                0.31449,                0.85929,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                  0.734,                0.47459,                0.89708,                 0.1853,                0.23042,                0.76033,             0.00064172,             0.00064172,             0.00064172
                    345,                 0.4915,                 1.9606,                0.38627,                0.32133,                0.87624,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                  0.734,                0.47459,                0.89708,                 0.1853,                0.23042,                0.76033,             0.00063776,             0.00063776,             0.00063776
                    346,                0.45064,                 1.9436,                0.37643,                0.30714,                0.86319,                      1,                      1,                  0.995,                  0.871,                      1,                      1,                  0.995,                 0.7715,                0.47045,                0.81569,                0.18585,                0.23402,                0.75852,              0.0006338,              0.0006338,              0.0006338
                    347,                0.44566,                 1.7319,                  0.393,                0.30408,                0.89199,                0.98198,                      1,                  0.995,                0.92875,                0.98198,                      1,                  0.995,                  0.763,                0.50721,                0.82348,                0.18423,                 0.2319,                0.76618,             0.00062984,             0.00062984,             0.00062984
                    348,                0.42242,                 1.8217,                0.41297,                0.29578,                0.85676,                0.98192,                      1,                  0.995,                0.92875,                0.98192,                      1,                  0.995,                  0.763,                0.53594,                0.83207,                0.18595,                0.23282,                 0.7623,             0.00062588,             0.00062588,             0.00062588
                    349,                 0.4058,                 2.2616,                0.39817,                0.29823,                 0.8589,                0.98192,                      1,                  0.995,                0.92875,                0.98192,                      1,                  0.995,                  0.763,                0.53594,                0.83207,                0.18595,                0.23282,                 0.7623,             0.00062192,             0.00062192,             0.00062192
                    350,                0.41337,                 1.9958,                0.43872,                0.29845,                0.84471,                0.98159,                      1,                  0.995,                 0.8955,                0.98159,                      1,                  0.995,                0.69675,                0.52654,                0.91943,                  0.188,                0.23842,                 0.7506,             0.00061796,             0.00061796,             0.00061796
                    351,                0.39577,                 2.1642,                0.40225,                 0.3148,                0.84167,                0.98209,                      1,                  0.995,                 0.8955,                0.98209,                      1,                  0.995,                  0.713,                0.49899,                 1.1055,                0.18917,                0.24281,                0.74356,               0.000614,               0.000614,               0.000614
                    352,                0.50544,                 2.3923,                0.40465,                0.34628,                0.86022,                0.98209,                      1,                  0.995,                 0.9535,                0.98209,                      1,                  0.995,                 0.7545,                0.47945,                  1.172,                0.18897,                0.24248,                0.74899,             0.00061004,             0.00061004,             0.00061004
                    353,                0.43389,                 1.7705,                0.33863,                0.33156,                0.87383,                0.98209,                      1,                  0.995,                 0.9535,                0.98209,                      1,                  0.995,                 0.7545,                0.47945,                  1.172,                0.18897,                0.24248,                0.74899,             0.00060608,             0.00060608,             0.00060608
                    354,                0.41221,                 2.0111,                0.38366,                0.30729,                 0.8746,                0.98206,                      1,                  0.995,                  0.912,                0.98206,                      1,                  0.995,                  0.713,                0.49244,                 1.2443,                0.18443,                0.25382,                0.76828,             0.00060212,             0.00060212,             0.00060212
                    355,                0.44417,                 1.8316,                 0.3742,                0.30853,                0.87261,                0.98207,                      1,                  0.995,                 0.9535,                0.98207,                      1,                  0.995,                  0.713,                0.49051,                 1.2762,                0.17977,                0.25919,                0.78735,             0.00059816,             0.00059816,             0.00059816
                    356,                 0.4342,                 1.5838,                0.39959,                0.33103,                0.85117,                      1,                      1,                  0.995,                 0.8955,                      1,                      1,                  0.995,                 0.7215,                0.47894,                 1.1951,                0.17574,                0.22711,                0.78083,              0.0005942,              0.0005942,              0.0005942
                    357,                0.44899,                 2.2147,                0.39822,                0.31347,                0.84432,                      1,                      1,                  0.995,                 0.8955,                      1,                      1,                  0.995,                 0.7215,                0.47894,                 1.1951,                0.17574,                0.22711,                0.78083,             0.00059024,             0.00059024,             0.00059024
