                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    264,                0.44729,                 2.3902,                0.49883,                0.34515,                0.84955,                0.98911,                      1,                  0.995,                  0.995,                0.98911,                      1,                  0.995,                0.66107,                0.33347,                 1.2808,                0.49279,                0.24507,                0.70189,             0.00096248,             0.00096248,             0.00096248
                    265,                0.45669,                 2.2535,                 0.4587,                0.34055,                 0.8515,                0.98907,                      1,                  0.995,                0.96932,                0.98907,                      1,                  0.995,                0.59721,                0.32689,                 1.4707,                0.49678,                0.25274,                 0.7046,             0.00095852,             0.00095852,             0.00095852
                    266,                0.42986,                 2.3191,                0.45889,                0.33481,                0.83933,                0.98896,                      1,                  0.995,                0.97025,                0.98896,                      1,                  0.995,                0.60575,                0.34397,                 1.6147,                0.50028,                0.24366,                0.70585,             0.00095456,             0.00095456,             0.00095456
                    267,                0.45642,                 2.2753,                0.47129,                 0.3362,                0.86088,                0.98866,                      1,                  0.995,                 0.9552,                0.98866,                      1,                  0.995,                0.64235,                 0.3652,                 1.5383,                0.50166,                0.23805,                0.70746,              0.0009506,              0.0009506,              0.0009506
                    268,                0.42871,                 2.1746,                0.46604,                0.34371,                 0.8289,                0.98831,                      1,                  0.995,                0.97155,                0.98831,                      1,                  0.995,                 0.7366,                0.35612,                 1.2073,                0.50368,                0.25245,                0.69896,             0.00094664,             0.00094664,             0.00094664
                    269,                  0.433,                 2.2311,                0.49994,                0.33001,                0.83727,                0.98817,                      1,                  0.995,                 0.9552,                0.98817,                      1,                  0.995,                 0.7366,                0.34592,                 1.1066,                 0.5002,                0.22621,                  0.697,             0.00094268,             0.00094268,             0.00094268
                    270,                 0.4227,                 2.1451,                 0.4582,                0.33664,                0.84285,                0.98807,                      1,                  0.995,                0.97155,                0.98807,                      1,                  0.995,                 0.7366,                0.32111,                  1.122,                0.49895,                0.20407,                0.69256,             0.00093872,             0.00093872,             0.00093872
                    271,                0.40097,                 2.4222,                0.45773,                0.32243,                0.84714,                0.98817,                      1,                  0.995,                0.97155,                0.98817,                      1,                  0.995,                 0.6843,                0.30428,                 1.2094,                0.49731,                0.21317,                0.69105,             0.00093476,             0.00093476,             0.00093476
                    272,                 0.3964,                 2.2736,                0.48519,                0.30189,                0.85206,                0.98896,                      1,                  0.995,                0.95917,                0.98896,                      1,                  0.995,                  0.796,                0.27945,                 1.0861,                0.49553,                0.22876,                0.68714,              0.0009308,              0.0009308,              0.0009308
                    273,                 0.3966,                 1.9175,                0.47734,                0.32116,                0.86477,                0.98883,                      1,                  0.995,                  0.995,                0.98883,                      1,                  0.995,                0.77746,                0.27265,                0.95598,                0.49724,                0.24289,                0.68433,             0.00092684,             0.00092684,             0.00092684
                    274,                0.41578,                 2.4036,                0.48589,                0.30281,                0.85628,                0.98889,                      1,                  0.995,                0.96237,                0.98889,                      1,                  0.995,                0.77425,                0.25422,                 0.9307,                0.49963,                 0.2396,                0.67857,             0.00092288,             0.00092288,             0.00092288
                    275,                0.37182,                 1.8461,                0.44938,                0.29721,                 0.8109,                0.98861,                      1,                  0.995,                0.95527,                0.98861,                      1,                  0.995,                0.76824,                 0.2345,                0.98771,                0.50281,                0.23034,                0.67502,             0.00091892,             0.00091892,             0.00091892
                    276,                0.40506,                 2.0667,                0.48066,                 0.3054,                0.81151,                0.97799,                      1,                  0.995,                0.95936,                0.97799,                      1,                  0.995,                0.68804,                0.24263,                 1.2409,                0.51091,                0.23196,                0.67908,             0.00091496,             0.00091496,             0.00091496
                    277,                 0.3658,                  1.891,                0.44661,                0.27618,                0.80178,                0.97292,                      1,                  0.995,                0.95343,                0.97292,                      1,                  0.995,                0.68236,                0.25035,                 1.1033,                0.50622,                0.26606,                0.68011,               0.000911,               0.000911,               0.000911
                    278,                0.39834,                 2.2313,                0.46742,                0.30866,                0.82162,                  0.988,                      1,                  0.995,                0.95416,                  0.988,                      1,                  0.995,                0.76604,                 0.2817,                0.97485,                0.49394,                0.24989,                0.67811,             0.00090704,             0.00090704,             0.00090704
                    279,                0.41712,                 2.0379,                0.48366,                0.31667,                0.82748,                0.98874,                      1,                  0.995,                0.95787,                0.98874,                      1,                  0.995,                0.77133,                 0.3114,                0.92738,                0.49216,                0.23885,                0.68164,             0.00090308,             0.00090308,             0.00090308
                    280,                0.44485,                 2.2319,                0.47297,                0.32478,                0.83278,                0.98891,                      1,                  0.995,                  0.995,                0.98891,                      1,                  0.995,                0.67644,                0.30852,                 1.0689,                0.49102,                0.23399,                0.68745,             0.00089912,             0.00089912,             0.00089912
                    281,                0.42559,                  2.292,                0.48099,                0.31804,                 0.8382,                0.98898,                      1,                  0.995,                  0.995,                0.98898,                      1,                  0.995,                0.69563,                0.30467,                 1.0686,                0.49668,                0.24107,                0.68504,             0.00089516,             0.00089516,             0.00089516
                    282,                0.39737,                 2.3844,                0.47877,                0.32796,                0.83263,                0.98881,                      1,                  0.995,                  0.995,                0.98881,                      1,                  0.995,                0.72435,                0.30375,                 1.1143,                0.49833,                0.23026,                0.68491,              0.0008912,              0.0008912,              0.0008912
                    283,                0.41857,                 2.1699,                0.44743,                0.31009,                0.85603,                0.98881,                      1,                  0.995,                  0.995,                0.98881,                      1,                  0.995,                0.73145,                0.30503,                 1.1959,                0.49839,                0.22599,                0.68399,             0.00088724,             0.00088724,             0.00088724
                    284,                0.38659,                 1.9079,                 0.4659,                0.29959,                0.84731,                0.98896,                      1,                  0.995,                 0.9552,                0.98896,                      1,                  0.995,                0.68053,                0.29877,                 1.2942,                0.50146,                0.23067,                0.68882,             0.00088328,             0.00088328,             0.00088328
                    285,                0.38294,                 1.9492,                0.47276,                0.30503,                0.82542,                0.98898,                      1,                  0.995,                 0.9653,                0.98898,                      1,                  0.995,                 0.7397,                0.28521,                 1.0316,                0.49992,                0.24477,                 0.6866,             0.00087932,             0.00087932,             0.00087932
                    286,                0.38673,                 2.2068,                0.45523,                0.31666,                0.84966,                0.98904,                      1,                  0.995,                  0.995,                0.98904,                      1,                  0.995,                  0.796,                0.27685,                0.93085,                0.49555,                0.24136,                0.68306,             0.00087536,             0.00087536,             0.00087536
                    287,                 0.3817,                 2.4238,                0.47297,                0.32733,                0.84947,                 0.9891,                      1,                  0.995,                  0.995,                 0.9891,                      1,                  0.995,                0.77255,                0.28562,                0.85042,                0.49692,                0.24831,                0.67934,              0.0008714,              0.0008714,              0.0008714
                    288,                0.41552,                 1.9397,                0.46124,                0.30892,                0.83209,                0.98892,                      1,                  0.995,                0.95917,                0.98892,                      1,                  0.995,                0.83095,                0.26883,                0.79661,                0.49293,                0.24489,                0.67906,             0.00086744,             0.00086744,             0.00086744
                    289,                0.39857,                 2.2066,                0.47187,                0.31432,                0.82914,                      1,                      1,                  0.995,                0.96113,                      1,                      1,                  0.995,                 0.8335,                0.24502,                0.81568,                0.49187,                0.22187,                0.67529,             0.00086348,             0.00086348,             0.00086348
                    290,                0.39285,                 2.1539,                0.47741,                 0.3155,                0.84411,                      1,                      1,                  0.995,                0.96113,                      1,                      1,                  0.995,                0.78592,                0.28386,                0.86736,                0.48964,                0.20349,                0.67586,             0.00085952,             0.00085952,             0.00085952
                    291,                0.42104,                  2.113,                0.46598,                0.33011,                0.83904,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                  0.796,                0.36312,                0.88749,                0.48753,                0.21282,                0.68348,             0.00085556,             0.00085556,             0.00085556
                    292,                 0.4141,                 2.0558,                 0.4585,                 0.3196,                0.80049,                      1,                      1,                  0.995,                0.96725,                      1,                      1,                  0.995,                  0.796,                0.33355,                0.85061,                0.48036,                0.21898,                0.68646,              0.0008516,              0.0008516,              0.0008516
                    293,                0.38876,                  1.852,                0.44771,                0.29909,                0.82821,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.77775,                 0.2755,                0.87815,                 0.4836,                0.19921,                0.67947,             0.00084764,             0.00084764,             0.00084764
                    294,                0.40998,                 2.1303,                0.46031,                 0.3145,                0.84543,                0.98908,                      1,                  0.995,                  0.995,                0.98908,                      1,                  0.995,                0.71139,                0.24534,                0.95369,                0.47895,                0.19285,                0.67359,             0.00084368,             0.00084368,             0.00084368
                    295,                0.36768,                 1.9792,                0.46893,                0.30346,                0.82394,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.66625,                0.26441,                0.96025,                0.48251,                0.19324,                0.67202,             0.00083972,             0.00083972,             0.00083972
                    296,                0.42534,                 2.0444,                0.45733,                0.32335,                0.84374,                0.98911,                      1,                  0.995,                  0.995,                0.98911,                      1,                  0.995,                0.69563,                0.33368,                0.94246,                0.48764,                0.24419,                0.67962,             0.00083576,             0.00083576,             0.00083576
                    297,                0.42441,                 2.3796,                0.47028,                 0.3293,                0.83837,                0.98915,                      1,                  0.995,                  0.995,                0.98915,                      1,                  0.995,                0.72692,                 0.3155,                0.92199,                0.48845,                0.24221,                0.68237,              0.0008318,              0.0008318,              0.0008318
                    298,                0.41521,                 2.3095,                0.48778,                0.32935,                 0.8591,                0.98915,                      1,                  0.995,                  0.995,                0.98915,                      1,                  0.995,                0.75538,                0.30124,                0.92128,                0.48675,                 0.2099,                0.68361,             0.00082784,             0.00082784,             0.00082784
                    299,                0.40586,                 2.2438,                0.47149,                0.30436,                 0.8575,                0.98914,                      1,                  0.995,                  0.995,                0.98914,                      1,                  0.995,                0.72465,                0.26266,                0.86412,                0.48439,                0.19662,                0.67607,             0.00082388,             0.00082388,             0.00082388
                    300,                0.41705,                 2.6337,                0.47086,                 0.3203,                0.84124,                  0.989,                      1,                  0.995,                  0.995,                  0.989,                      1,                  0.995,                 0.7072,                0.25721,                 1.1013,                0.48339,                0.18702,                 0.6788,             0.00081992,             0.00081992,             0.00081992
                    301,                0.37725,                 1.9023,                0.45894,                0.29608,                0.83718,                0.98905,                      1,                  0.995,                  0.995,                0.98905,                      1,                  0.995,                0.72589,                0.27193,                 1.1231,                0.48444,                0.17644,                0.67884,             0.00081596,             0.00081596,             0.00081596
                    302,                0.39868,                 1.9167,                0.45698,                0.30114,                0.84362,                0.98899,                      1,                  0.995,                  0.995,                0.98899,                      1,                  0.995,                0.69262,                0.25715,                 1.0721,                 0.4855,                0.17875,                0.67627,               0.000812,               0.000812,               0.000812
                    303,                0.39559,                 1.7657,                0.46035,                0.31634,                0.82359,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.74225,                0.24622,                 1.1069,                0.48633,                0.19122,                0.67752,             0.00080804,             0.00080804,             0.00080804
                    304,                0.43153,                 1.9839,                0.47289,                 0.3166,                0.85153,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.71417,                0.21576,                 1.1141,                0.47958,                0.18174,                0.67338,             0.00080408,             0.00080408,             0.00080408
                    305,                0.38563,                 1.9641,                0.46888,                0.29677,                0.81097,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                  0.734,                0.26015,                 1.0156,                0.47625,                0.18436,                0.67369,             0.00080012,             0.00080012,             0.00080012
                    306,                0.41277,                 1.7638,                0.46824,                0.30574,                0.85392,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.74225,                0.32271,                0.96765,                0.47266,                0.19264,                0.68533,             0.00079616,             0.00079616,             0.00079616
                    307,                0.38275,                 1.5657,                0.44755,                 0.2986,                0.82481,                      1,                      1,                  0.995,                0.94125,                      1,                      1,                  0.995,                0.78075,                0.32883,                0.93382,                0.46844,                0.20903,                0.69167,              0.0007922,              0.0007922,              0.0007922
                    308,                0.42931,                 1.9993,                0.45957,                0.31653,                0.85303,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                  0.796,                0.30523,                0.89082,                0.46904,                0.22136,                0.68277,             0.00078824,             0.00078824,             0.00078824
                    309,                0.38875,                 1.9874,                0.44416,                0.31504,                0.82241,                      1,                      1,                  0.995,                0.94942,                      1,                      1,                  0.995,                  0.796,                0.29982,                0.84871,                0.47177,                0.22101,                0.68247,             0.00078428,             0.00078428,             0.00078428
                    310,                0.34617,                 1.6022,                0.43046,                 0.2806,                0.83692,                      1,                      1,                  0.995,                0.97975,                      1,                      1,                  0.995,                0.76212,                0.29694,                0.82597,                0.47401,                0.19734,                0.68947,             0.00078032,             0.00078032,             0.00078032
                    311,                0.39378,                 2.0759,                0.47071,                0.31527,                0.84363,                0.98884,                      1,                  0.995,                 0.9653,                0.98884,                      1,                  0.995,                0.83095,                 0.2837,                0.84975,                0.47658,                0.18954,                0.69498,             0.00077636,             0.00077636,             0.00077636
                    312,                0.42261,                 2.0835,                0.45715,                0.33724,                0.85217,                      1,                      1,                  0.995,                0.96725,                      1,                      1,                  0.995,                0.79842,                0.33472,                 1.0792,                0.48206,                0.20156,                0.70168,              0.0007724,              0.0007724,              0.0007724
                    313,                0.41138,                 2.1096,                0.45732,                0.31453,                0.83063,                      1,                      1,                  0.995,                0.96725,                      1,                      1,                  0.995,                0.75992,                0.30932,                 1.0246,                0.48233,                0.19731,                 0.6901,             0.00076844,             0.00076844,             0.00076844
                    314,                0.40234,                 1.9491,                0.44508,                0.29955,                0.83676,                0.98892,                      1,                  0.995,                 0.9653,                0.98892,                      1,                  0.995,                0.77594,                0.28875,                0.99359,                0.48236,                0.20016,                0.68613,             0.00076448,             0.00076448,             0.00076448
                    315,                0.38092,                 1.8219,                0.45587,                0.30288,                0.82297,                0.98893,                      1,                  0.995,                  0.995,                0.98893,                      1,                  0.995,                0.81177,                0.30276,                0.93561,                0.47887,                0.23618,                0.69207,             0.00076052,             0.00076052,             0.00076052
                    316,                0.38867,                 2.0064,                0.46869,                0.29626,                 0.8369,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.76825,                0.29558,                0.98205,                0.47489,                0.21322,                0.69342,             0.00075656,             0.00075656,             0.00075656
                    317,                0.36955,                 1.6606,                 0.4436,                0.28344,                0.82976,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8335,                0.26054,                0.88809,                0.47703,                0.21859,                0.68429,              0.0007526,              0.0007526,              0.0007526
                    318,                0.42244,                 2.4377,                0.45875,                0.31481,                 0.8376,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.79963,                0.25799,                0.82342,                0.48041,                0.19886,                0.67939,             0.00074864,             0.00074864,             0.00074864
                    319,                0.34539,                  1.554,                0.45163,                0.30857,                0.82477,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                0.81775,                0.30259,                0.85567,                0.48077,                0.19747,                0.68143,             0.00074468,             0.00074468,             0.00074468
                    320,                0.36041,                 1.8093,                0.45499,                 0.2988,                0.81562,                      1,                      1,                  0.995,                0.96113,                      1,                      1,                  0.995,                0.81367,                0.28874,                 0.8961,                0.47629,                0.19957,                0.67351,             0.00074072,             0.00074072,             0.00074072
                    321,                0.39755,                 1.9724,                0.46231,                0.31163,                0.83053,                      1,                      1,                  0.995,                0.96725,                      1,                      1,                  0.995,                0.81162,                0.25537,                0.99235,                0.47789,                0.19175,                0.67385,             0.00073676,             0.00073676,             0.00073676
                    322,                0.36433,                 1.8703,                0.49595,                0.30352,                  0.826,                      1,                      1,                  0.995,                0.96725,                      1,                      1,                  0.995,                0.81162,                0.26965,                 1.0242,                 0.4754,                0.18564,                0.67526,              0.0007328,              0.0007328,              0.0007328
                    323,                0.38278,                 1.9244,                0.44174,                0.30665,                0.81781,                      1,                      1,                  0.995,                0.96725,                      1,                      1,                  0.995,                0.74962,                0.28163,                 1.0153,                0.47376,                0.18996,                0.67505,             0.00072884,             0.00072884,             0.00072884
                    324,                0.38689,                  2.012,                0.45738,                0.31028,                0.83821,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.76825,                0.26781,                0.85039,                0.47196,                0.19039,                0.67794,             0.00072488,             0.00072488,             0.00072488
                    325,                0.41013,                 2.0627,                0.47163,                0.32649,                0.83153,                0.98905,                      1,                  0.995,                  0.995,                0.98905,                      1,                  0.995,                 0.8432,                0.27683,                0.82164,                0.47351,                0.19143,                0.68074,             0.00072092,             0.00072092,             0.00072092
                    326,                 0.3852,                 2.0466,                 0.4625,                0.31311,                0.87542,                0.98906,                      1,                  0.995,                 0.9653,                0.98906,                      1,                  0.995,                0.80973,                0.28959,                0.76246,                0.47715,                0.18147,                0.68525,             0.00071696,             0.00071696,             0.00071696
                    327,                 0.3836,                 1.7475,                0.44782,                0.29266,                0.84173,                0.98925,                      1,                  0.995,                 0.9778,                0.98925,                      1,                  0.995,                0.83095,                0.29404,                0.72882,                0.48165,                0.17931,                0.68893,               0.000713,               0.000713,               0.000713
                    328,                0.39003,                 1.7179,                0.45793,                0.30591,                0.82529,                0.98927,                      1,                  0.995,                  0.995,                0.98927,                      1,                  0.995,                  0.796,                0.27132,                0.89197,                0.48272,                0.19062,                0.67839,             0.00070904,             0.00070904,             0.00070904
                    329,                0.40677,                 1.7753,                0.45238,                0.31757,                0.83103,                0.98919,                      1,                  0.995,                 0.9778,                0.98919,                      1,                  0.995,                  0.796,                0.25998,                0.90698,                0.47994,                0.19148,                0.67601,             0.00070508,             0.00070508,             0.00070508
                    330,                 0.3814,                  1.983,                0.46018,                0.31048,                0.83924,                      1,                      1,                  0.995,                0.96113,                      1,                      1,                  0.995,                  0.796,                0.27863,                0.83578,                0.47707,                0.20611,                 0.6797,             0.00070112,             0.00070112,             0.00070112
                    331,                0.34955,                 1.5301,                0.43584,                0.28379,                0.83833,                0.98925,                      1,                  0.995,                  0.995,                0.98925,                      1,                  0.995,                 0.8281,                0.26311,                0.80965,                 0.4752,                0.19451,                0.67909,             0.00069716,             0.00069716,             0.00069716
                    332,                0.39989,                 1.8257,                0.45335,                0.31345,                0.84818,                0.98919,                      1,                  0.995,                  0.995,                0.98919,                      1,                  0.995,                  0.794,                0.27071,                0.89667,                0.47551,                0.18499,                0.67998,              0.0006932,              0.0006932,              0.0006932
                    333,                0.40777,                 2.2344,                0.47955,                0.32962,                0.85248,                0.98911,                      1,                  0.995,                  0.995,                0.98911,                      1,                  0.995,                0.82593,                0.29547,                0.83046,                0.47654,                0.19412,                0.67955,             0.00068924,             0.00068924,             0.00068924
                    334,                  0.376,                 1.8805,                0.45888,                0.30434,                0.85377,                 0.9889,                      1,                  0.995,                  0.995,                 0.9889,                      1,                  0.995,                  0.854,                0.28335,                0.79544,                 0.4754,                0.19913,                0.67687,             0.00068528,             0.00068528,             0.00068528
                    335,                0.37049,                 1.8075,                0.47397,                0.29908,                0.82231,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.88025,                0.24042,                0.77923,                0.47274,                0.20641,                0.67219,             0.00068132,             0.00068132,             0.00068132
                    336,                0.37568,                 1.6818,                0.45998,                0.30219,                0.82103,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.83675,                 0.2207,                0.80837,                0.47229,                0.16645,                 0.6749,             0.00067736,             0.00067736,             0.00067736
                    337,                0.37962,                 1.8903,                0.44689,                0.30041,                0.81711,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.81775,                0.21958,                0.84215,                0.47381,                0.18308,                0.67365,              0.0006734,              0.0006734,              0.0006734
                    338,                0.38014,                 1.7248,                0.45267,                0.30957,                0.84705,                      1,                      1,                  0.995,                0.97975,                      1,                      1,                  0.995,                0.81367,                0.25076,                0.90016,                0.47482,                0.19735,                 0.6746,             0.00066944,             0.00066944,             0.00066944
                    339,                0.39487,                 1.9804,                0.45887,                0.31951,                0.84939,                      1,                      1,                  0.995,                0.95775,                      1,                      1,                  0.995,                0.84175,                0.28626,                0.88651,                0.47414,                0.20149,                0.67657,             0.00066548,             0.00066548,             0.00066548
                    340,                0.37239,                 1.8173,                0.45116,                0.29519,                0.83217,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                0.23995,                0.74499,                 0.4715,                 0.1791,                0.67525,             0.00066152,             0.00066152,             0.00066152
                    341,                0.36339,                 1.9007,                0.44665,                0.29693,                0.82527,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                0.23289,                  0.696,                0.46595,                0.20585,                0.67637,             0.00065756,             0.00065756,             0.00065756
                    342,                 0.3602,                 1.7826,                0.42813,                0.27355,                0.84445,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.86163,                 0.2573,                0.67854,                0.46224,                0.18649,                0.68079,              0.0006536,              0.0006536,              0.0006536
                    343,                0.34507,                 1.4816,                0.44137,                0.28711,                0.81383,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.84992,                0.26685,                0.67949,                0.46103,                0.19115,                0.68215,             0.00064964,             0.00064964,             0.00064964
                    344,                0.35792,                 2.2076,                0.46327,                0.30278,                0.83903,                      1,                      1,                  0.995,                0.94942,                      1,                      1,                  0.995,                   0.83,                0.26921,                0.76242,                0.46306,                0.17533,                0.67529,             0.00064568,             0.00064568,             0.00064568
                    345,                0.35998,                 1.7421,                0.44063,                0.28753,                0.82588,                      1,                      1,                  0.995,                0.96725,                      1,                      1,                  0.995,                   0.83,                0.27241,                0.83519,                0.46735,                0.18058,                0.67158,             0.00064172,             0.00064172,             0.00064172
                    346,                0.37675,                 1.8989,                0.46696,                0.30118,                0.83388,                      1,                      1,                  0.995,                 0.9735,                      1,                      1,                  0.995,                0.80225,                0.26124,                0.82016,                0.46977,                0.17645,                0.67107,             0.00063776,             0.00063776,             0.00063776
                    347,                0.35967,                 1.9148,                0.45334,                0.28319,                0.82758,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.79963,                0.25578,                0.74257,                0.46916,                0.17456,                0.67112,              0.0006338,              0.0006338,              0.0006338
                    348,                0.35639,                 1.9561,                0.45391,                0.28876,                0.82337,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.8335,                0.25469,                0.65065,                0.46875,                0.19737,                0.67347,             0.00062984,             0.00062984,             0.00062984
                    349,                0.34257,                 1.4599,                 0.4368,                0.28275,                0.82337,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                  0.874,                0.23268,                0.66077,                0.46941,                0.18682,                0.66882,             0.00062588,             0.00062588,             0.00062588
